"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"WealthPerception.nlogo"
"gatsby"
"12/14/2025 14:51:12:458 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","sigma","taxrate","wealth_change?","network_change?","tax_change?","minimal_degree","rewiring_frequency","efficiency","efficiency_only_expected?","tax_change_increment","stop_tick","link_creation","wealth_generation","link_removal","layout?","network_generation","quantile_fit","mass_simulation_speedup?","time_lag","wealth_diff_type","mu","N","homophily_strength","all_know_mean_wealth?","friends_of_friends_first?","[step]","gini [wealth] of turtles","immobility_top20","immobility_bottom20","long_term_growth_factor"
"2372","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4272214082670831","0.55","0.435","1.0065973828477106"
"2375","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4532537266038039","0.535","0.445","1.0075962127249136"
"2373","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.44328292592281415","0.525","0.42","1.0070688758706527"
"2376","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4344943223268063","0.535","0.385","1.0067899920581032"
"2374","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.43797669985997856","0.56","0.35","1.0067026054466"
"2379","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.41864909782275794","0.505","0.425","1.0083905248270353"
"2377","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.44398367752862367","0.57","0.385","1.0080521307036578"
"2378","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.45198260032397086","0.515","0.4","1.0093803034862268"
"2380","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.45041955697661296","0.56","0.39","1.0075796102176204"
"2382","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.44051598201003284","0.515","0.42","1.0086962510614195"
"2381","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.42145184191551066","0.495","0.39","1.0062942960025851"
"2384","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.42692114706588735","0.5","0.41","1.005451254915884"
"2383","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.42662392193185616","0.53","0.395","1.0068685720247732"
"2387","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4551815020292467","0.525","0.345","1.0101356664619838"
"2385","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4715382022606167","0.535","0.365","1.0078022893392675"
"2386","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4561358353184388","0.475","0.435","1.0086328068399868"
"2389","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4407976372863722","0.53","0.435","1.00851282717972"
"2390","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4265684497085529","0.58","0.385","1.0077479814887647"
"2388","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.446517912401287","0.545","0.37","1.0083503996051884"
"2391","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4621099892397935","0.535","0.395","1.0086189589361143"
"2392","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4765836217558179","0.55","0.41","1.0090140015981204"
"2393","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.42950406927771634","0.565","0.385","1.0082382604130018"
"2394","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4330565372693742","0.525","0.415","1.0078132364187993"
"2395","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.46366590584142364","0.485","0.4","1.0074456537839502"
"2396","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.44594158161191055","0.515","0.415","1.006988531029428"
"2397","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.44618911746505296","0.535","0.405","1.0073401130159956"
"2399","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4288131020150816","0.515","0.425","1.0068920956896132"
"2398","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4401678992986735","0.515","0.37","1.0074605163835066"
"2401","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4186448698648577","0.54","0.41","1.0084003134017008"
"2400","0.25","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4854438113904198","0.525","0.43","1.0083484860248917"
"2402","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4196939670262221","0.545","0.34","1.0081961280195677"
"2405","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.41309262672050573","0.52","0.375","1.0079295571701135"
"2404","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4355681501470685","0.51","0.37","1.0077660689576304"
"2403","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4140972189090544","0.55","0.385","1.0062059842306081"
"2406","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4079626193460515","0.515","0.39","1.0078499370035163"
"2407","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.44311202292550367","0.505","0.4","1.008533036173503"
"2408","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4275325691549392","0.545","0.375","1.0084486048839139"
"2410","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.40222534521641085","0.51","0.375","1.0067594226082017"
"2409","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.42044210356524525","0.51","0.395","1.006892694250741"
"2413","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.431825980824321","0.575","0.365","1.0089396512434"
"2414","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4280077393418138","0.555","0.38","1.0088623963040284"
"2412","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4377284437775635","0.54","0.43","1.0097700425153409"
"2411","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4493895175245102","0.51","0.35","1.007454305423644"
"2417","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4217229790926673","0.52","0.4","1.0073864553633163"
"2419","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.42140948547731427","0.53","0.38","1.0081184743255571"
"2415","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4237988375143369","0.525","0.375","1.007251880738941"
"2416","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4229086357769172","0.5","0.415","1.0071297807077988"
"2418","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.43292377979018193","0.445","0.36","1.005776444181971"
"2420","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4212240647719707","0.55","0.345","1.0067901715377205"
"2423","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4290996156941147","0.555","0.405","1.0087878963228138"
"2421","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.41062357239940606","0.525","0.37","1.0072865122687205"
"2424","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.40909581196205647","0.485","0.39","1.0060967361972692"
"2422","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.42161051844707864","0.495","0.385","1.0061186766392918"
"2425","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4364788430930353","0.515","0.36","1.0087650839253095"
"2426","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4231590480420093","0.525","0.34","1.007390284734609"
"2427","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.42003906649993916","0.59","0.34","1.0071695144465311"
"2429","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4415917731245209","0.53","0.395","1.0082109179935352"
"2430","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4256960628131161","0.5","0.4","1.0076021498143244"
"2428","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4473982645373933","0.51","0.355","1.009016789307069"
"2432","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4283224370388097","0.525","0.37","1.0072342080593275"
"2431","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.42798350796728046","0.525","0.37","1.0067867355478877"
"2434","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.44409794893433463","0.54","0.4","1.0085212801269212"
"2435","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3948480993737795","0.51","0.355","1.0065656176784323"
"2433","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4205377770137775","0.55","0.37","1.0079481681015936"
"2436","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4084857002332367","0.515","0.365","1.0069816989411309"
"2437","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.44410125825282587","0.535","0.435","1.0084653392973242"
"2438","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.43771865044789005","0.465","0.37","1.0081533835524614"
"2439","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.42231509981214943","0.49","0.38","1.0079409168948363"
"2441","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.42932937907281166","0.49","0.38","1.0075864752276045"
"2443","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.44066739422749457","0.475","0.375","1.0052693238446284"
"2440","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3971056840280409","0.445","0.345","1.007213252566007"
"2444","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4078540109696751","0.49","0.35","1.0075950508797262"
"2442","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4225401760024652","0.54","0.38","1.0083777594523338"
"2445","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.43597487216383546","0.48","0.39","1.0078466002089326"
"2446","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.436280926569526","0.51","0.385","1.0085622323746062"
"2447","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4140684281392557","0.52","0.4","1.0077009289643495"
"2448","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4284920269750325","0.51","0.41","1.00713717574775"
"2451","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.38017462738867946","0.515","0.375","1.0072067677876528"
"2449","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3995032143301225","0.465","0.335","1.0065947229539982"
"2453","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4036997874397985","0.48","0.39","1.0079255914839294"
"2450","0.25","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4214059487370181","0.53","0.385","1.0073128328870782"
"2454","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.41023732090362053","0.5","0.425","1.006563422566476"
"2452","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.42153927893445586","0.5","0.325","1.0068630253078392"
"2458","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.39821108752960965","0.505","0.395","1.007968371823249"
"2457","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.38256732550183803","0.46","0.305","1.0068383417210875"
"2455","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.41350158043297824","0.515","0.415","1.0075219668580009"
"2456","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.41551014317212287","0.505","0.345","1.0077617670006243"
"2459","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.40985997152487985","0.555","0.385","1.0073812368401414"
"2461","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3925786753102898","0.485","0.32","1.0071592584300508"
"2463","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.38863302769764063","0.46","0.36","1.008344821338214"
"2460","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.42257752479893984","0.48","0.38","1.007935268360013"
"2462","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4144718235412008","0.505","0.415","1.0071926804057707"
"2464","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4210445105030223","0.515","0.345","1.0073134521653757"
"2466","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.45375815553391985","0.485","0.355","1.0054667788020342"
"2465","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.41517414643692696","0.545","0.365","1.0074395824765614"
"2470","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3939440625152024","0.51","0.35","1.006778467022509"
"2467","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.42006424661230324","0.52","0.385","1.009301550982893"
"2468","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.41142137665846956","0.505","0.365","1.0061198939591078"
"2469","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.41342530418009127","0.5","0.355","1.0075501722353712"
"2471","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.37322839286772047","0.54","0.4","1.0073000788117366"
"2472","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4215234550771998","0.525","0.405","1.0076650950447137"
"2474","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4072564216540231","0.495","0.3","1.0081146764772477"
"2475","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.390559772756937","0.54","0.395","1.0088160158928159"
"2473","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.39300305182078077","0.435","0.385","1.0070216453127714"
"2476","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.39219670136390383","0.48","0.405","1.007795149722123"
"2479","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4177351436774459","0.495","0.385","1.0075136993162532"
"2477","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.40728742782360383","0.51","0.32","1.0072613174086245"
"2478","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3969011208043396","0.495","0.4","1.0067958871721374"
"2481","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4038669942782933","0.545","0.405","1.0080649818718856"
"2480","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3984687976541528","0.495","0.355","1.0073310339971007"
"2482","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4229665553852784","0.475","0.36","1.0077575330869735"
"2483","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4266688256744575","0.47","0.37","1.0081239193538736"
"2484","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.39377913106859874","0.435","0.405","1.007208480812647"
"2485","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4069241620992221","0.51","0.35","1.0065866688451302"
"2486","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.382925050497787","0.52","0.37","1.0062413661715437"
"2487","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4010687268138864","0.465","0.355","1.0066333365463684"
"2488","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3843146095576908","0.51","0.36","1.0065663689042865"
"2490","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4062259037901419","0.535","0.35","1.0069111270474"
"2489","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3984542621109537","0.495","0.345","1.0071448988399085"
"2491","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.40167798811000033","0.515","0.365","1.0082499632671846"
"2492","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.41975361453288085","0.55","0.405","1.0085784757347176"
"2493","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3998586825099697","0.53","0.405","1.0078835486835829"
"2494","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4261312660637444","0.5","0.465","1.0069985670220378"
"2497","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.3985928648374657","0.485","0.375","1.0066702378870918"
"2495","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.39717840643955893","0.505","0.335","1.007130602475253"
"2496","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4117937291519922","0.475","0.37","1.0071560571271003"
"2498","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.41129811242865255","0.5","0.35","1.0079716085907073"
"2500","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.4008840760273771","0.505","0.395","1.0084084948372594"
"2499","0.25","0.05","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.40403055017242684","0.53","0.385","1.0062887447221844"
"2502","0.3","0.005","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.8496431272849629","0.68","0.39","1.0051149598873186"
