"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"WealthPerception.nlogo"
"econ growth efficiency tax"
"12/13/2025 20:35:09:361 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","taxrate","efficiency","mu","sigma","wealth_change?","network_change?","tax_change?","mass_simulation_speedup?","rewiring_frequency","efficiency_only_expected?","minimal_degree","tax_change_increment","stop_tick","link_creation","time_lag","quantile_fit","wealth_diff_type","wealth_generation","network_generation","link_removal","layout?","N","homophily_strength","all_know_mean_wealth?","friends_of_friends_first?","[step]","long_term_growth_factor","tail_exponent","total_gini","wealth_share_top10","wealth_share_top1","immobility_top20","immobility_quint2","immobility_quint3","immobility_quint4","immobility_bottom20","fraction_perceived_below_real_mean","for_more_tax","for_less_tax","fraction_below_perceived_mean","fraction_below_mean","abs_wealth_diff","log_wealth_assortativity"
"2286","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0089967704447236","1.8039568316374217","0.49079730873389127","0.41064409801602064","0.13638890114095834","0.57","0.31","0.26","0.265","0.42","0.658","0.675","0.325","0.694","0.745","0.3702357691831787","0.011660295440789786"
"2287","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0071644172704286","2.0404328600787616","0.4582734187455806","0.36392224350071056","0.09011493526725764","0.565","0.29","0.29","0.315","0.42","0.604","0.649","0.351","0.671","0.715","0.36789513795288","0.014856146844112265"
"2289","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0075918932978178","1.5242273419529824","0.4943805069000653","0.4231965500196803","0.12222090483099204","0.585","0.295","0.24","0.28","0.365","0.613","0.674","0.326","0.691","0.759","0.373859798386808","-0.0011896527815968242"
"2288","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0058867030286909","1.7907743039357291","0.48633869712001077","0.39981880190676233","0.13393841395791428","0.585","0.29","0.245","0.285","0.42","0.653","0.655","0.345","0.676","0.732","0.3705634232434961","-0.004902915522253147"
"2293","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0070174157465965","2.0525011322478632","0.4641919614839234","0.3742722103814379","0.09310447516631642","0.595","0.28","0.23","0.3","0.4","0.601","0.655","0.345","0.681","0.706","0.3622593619126823","0.013426667498394116"
"2291","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.007867382196808","1.9376703715127748","0.4514433241201259","0.36018194532691694","0.08294292112873118","0.55","0.315","0.275","0.275","0.36","0.578","0.657","0.343","0.681","0.706","0.36991915445582246","0.0031487605701994424"
"2294","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0079461830766903","1.7348975984183361","0.4841792561964102","0.4100135334606878","0.11599793536344907","0.58","0.28","0.25","0.28","0.43","0.629","0.657","0.343","0.688","0.749","0.3649698659127589","-6.409741630390711E-4"
"2290","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.008254691192208","1.9879714441145744","0.4485887686352923","0.3648523304970411","0.11924752408136265","0.575","0.295","0.235","0.255","0.395","0.657","0.633","0.367","0.661","0.711","0.34946834261529364","-8.878861908559267E-4"
"2292","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0082990747624483","1.595758863913497","0.49714114017292066","0.42011650398131856","0.13327860394558244","0.575","0.305","0.205","0.29","0.435","0.63","0.668","0.332","0.689","0.74","0.37148879227402143","-0.012956522290270112"
"2296","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0079377012810637","1.6837895217939576","0.4942434078315714","0.4175305672064824","0.1458386796691542","0.54","0.26","0.205","0.245","0.45","0.665","0.657","0.343","0.682","0.752","0.3676584991750974","-0.01505823234389767"
"2297","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0083093204576339","2.2097659501468168","0.45437215131636655","0.3584182773801261","0.11542800067179029","0.5","0.245","0.215","0.27","0.435","0.626","0.641","0.359","0.663","0.694","0.36626388714460784","0.005458011010429718"
"2295","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0093001668523909","1.8213819651818413","0.4776792665685132","0.397203334597791","0.12770401355563685","0.58","0.29","0.255","0.26","0.395","0.638","0.657","0.343","0.679","0.745","0.36247200827584575","-0.011072082707233866"
"2298","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0077574115715024","1.7516140682049866","0.4611998761111582","0.3800090007112285","0.11683179813343873","0.5","0.225","0.255","0.28","0.425","0.632","0.632","0.368","0.648","0.725","0.3514816622962104","-0.0034480076098744187"
"2302","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0094999002823513","1.8629718754213216","0.4648876447122732","0.372831527601876","0.08672625720286764","0.55","0.22","0.245","0.255","0.41","0.597","0.688","0.312","0.688","0.714","0.37002047860871","0.009886801557227346"
"2299","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0090406520170079","1.9713117855884505","0.48411915346094214","0.39985226827643555","0.1370924012760203","0.53","0.21","0.21","0.24","0.375","0.656","0.675","0.325","0.697","0.745","0.36579320200638915","0.021948201641959906"
"2305","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.009441868013113","1.844446188132031","0.46180043872471455","0.37775115750203414","0.1159472849270562","0.57","0.305","0.25","0.28","0.41","0.636","0.668","0.332","0.668","0.724","0.356314178099895","7.974165076203798E-4"
"2304","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0084083326775275","1.8410680586617456","0.449971338056701","0.3652109947308059","0.09637215001564019","0.57","0.275","0.225","0.3","0.345","0.583","0.669","0.331","0.669","0.71","0.3541330485161476","0.004466147119753683"
"2300","0.035","0.95","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0070727172616905","2.002043020397654","0.4438993208078086","0.3520940847977287","0.07576249019221933","0.54","0.23","0.27","0.295","0.475","0.571","0.642","0.358","0.667","0.697","0.36626299677647073","-0.0034708857997181007"
"2301","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0098813739753074","1.9912552756982735","0.4331546708908005","0.3429562603866116","0.0824937236233942","0.54","0.27","0.27","0.29","0.435","0.575","0.647","0.353","0.647","0.687","0.35966119636352206","-0.001286904371891394"
"2307","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0102433492966514","1.9367253106785622","0.46145591593672175","0.3804478557734321","0.12793060158893574","0.565","0.26","0.215","0.225","0.46","0.645","0.667","0.333","0.667","0.72","0.3432339208862811","0.013275830083997749"
"2306","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0111691910091172","1.8659744939621508","0.46321442454372286","0.3789704636552286","0.093796624913082","0.55","0.2","0.205","0.21","0.41","0.627","0.676","0.324","0.676","0.731","0.3525461894928366","0.02671327705520615"
"2303","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0088755877395874","1.9918538428910968","0.4395378819174127","0.35163485224895535","0.079254943789338","0.555","0.34","0.275","0.245","0.385","0.578","0.656","0.344","0.656","0.699","0.3577357949717622","-0.008562604958717414"
"2308","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.009830650001527","1.9813873780173248","0.45952275440612755","0.37142940213960407","0.08773140378573227","0.56","0.265","0.245","0.245","0.36","0.587","0.664","0.336","0.664","0.709","0.3703185065012385","-0.0026571793778384493"
"2309","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.009864816310397","1.985353594216892","0.451399889060748","0.36335152128660286","0.09932281416384604","0.54","0.265","0.27","0.275","0.395","0.611","0.675","0.325","0.675","0.707","0.3604897623606898","-0.006530840164152012"
"2311","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0088238504290352","1.9491931545782804","0.4829014387389037","0.395923632860764","0.13442094549630645","0.57","0.29","0.28","0.285","0.385","0.666","0.682","0.318","0.682","0.726","0.3666425143001056","0.009861617112605414"
"2310","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.010113715410764","1.6096078510153426","0.48429974004508436","0.40961594270249657","0.13997008546782996","0.585","0.335","0.215","0.255","0.35","0.639","0.69","0.31","0.69","0.743","0.35601526857354887","0.013979894702360936"
"2314","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0096073378003627","2.118846328407294","0.4415513683841328","0.35384339821014643","0.10355947857258792","0.535","0.205","0.22","0.215","0.425","0.612","0.66","0.34","0.66","0.693","0.3508657683162541","0.01702091042685042"
"2313","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.010169388024117","1.9557020165580739","0.45981086846935515","0.382527517035348","0.11224341655901059","0.575","0.28","0.165","0.26","0.435","0.637","0.678","0.322","0.678","0.738","0.35252198483958036","-0.017692946333089352"
"2312","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0100185623005922","1.791960799614012","0.451738052964209","0.3678268507436093","0.08719284023318033","0.49","0.275","0.19","0.225","0.37","0.578","0.668","0.332","0.668","0.702","0.3582713551172898","-0.0052627349578006554"
"2317","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.009818094455678","1.9698459383917435","0.45240767171609675","0.37433267418265304","0.09570268756724871","0.6","0.285","0.28","0.245","0.41","0.596","0.687","0.313","0.687","0.73","0.35315819807874627","9.442327331451079E-4"
"2315","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0075973595304382","1.70546983867461","0.4671434332210136","0.3897678338231418","0.11470120568339168","0.53","0.27","0.235","0.245","0.355","0.618","0.692","0.308","0.692","0.728","0.35688566004862604","-0.0026561754104962587"
"2316","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0086243444397098","2.056673765310687","0.44867145840400746","0.3661126494995804","0.1044266683711884","0.54","0.31","0.24","0.27","0.41","0.6","0.676","0.324","0.676","0.724","0.3496937547869976","0.012861608839264635"
"2319","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.010188817631517","1.8793054133293856","0.47686185950152704","0.3904483709985297","0.12283524709808932","0.545","0.27","0.245","0.26","0.435","0.642","0.682","0.318","0.682","0.724","0.3660454873895982","0.003734129758523185"
"2320","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0096416129509171","1.901520212099061","0.4751601038358255","0.39118285800536906","0.1367750403416142","0.545","0.31","0.245","0.285","0.455","0.644","0.67","0.33","0.67","0.724","0.3579807508274143","0.006996127978653833"
"2318","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0089488831872109","1.8754090741703469","0.44564785107072846","0.36647960320939865","0.09333582083776298","0.54","0.25","0.275","0.29","0.38","0.609","0.673","0.327","0.673","0.716","0.3443184693550632","-0.006635173841437139"
"2321","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0092328139510096","1.7503414480393378","0.4769211743260584","0.3936679497032443","0.10715731541551007","0.565","0.25","0.25","0.26","0.355","0.615","0.677","0.323","0.677","0.725","0.3705463261510037","7.581979725028012E-4"
"2322","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0086676518496533","2.1715251656425925","0.44671390184111925","0.3651293831645481","0.07555671757411714","0.575","0.255","0.245","0.25","0.385","0.57","0.672","0.328","0.672","0.712","0.352666547754859","0.005164132341661659"
"2325","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0107693409264","1.962969330940238","0.441404734011976","0.3526267570586306","0.08546381095400221","0.53","0.305","0.23","0.31","0.445","0.575","0.67","0.33","0.67","0.715","0.35950098518245993","-0.0054631432551898295"
"2324","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0089423911507986","1.8434708161727167","0.454478883514307","0.36496720367968133","0.08624166003469767","0.54","0.315","0.235","0.26","0.445","0.601","0.674","0.326","0.674","0.709","0.36758621485872045","-0.002683453151050048"
"2323","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0104089650168497","2.160394386041037","0.4591429807539704","0.37529852118792195","0.11023379161601012","0.575","0.29","0.255","0.225","0.43","0.642","0.664","0.336","0.664","0.73","0.356241678755885","-0.0098189156406278"
"2326","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0088760264831311","1.7967804879172116","0.45384664298797883","0.3610149107944599","0.07376321931532676","0.575","0.29","0.25","0.26","0.485","0.571","0.669","0.331","0.669","0.699","0.3764665440979846","-0.0019708570953263943"
"2331","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.011493496818803","1.9900549243058943","0.4373500370645944","0.3541330811746646","0.09665088358605206","0.545","0.275","0.17","0.275","0.395","0.621","0.667","0.333","0.667","0.7","0.344741347287335","0.00524382473486173"
"2327","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.010583588345807","1.8207158109276602","0.47377259029356944","0.39261886250322653","0.12041639536101889","0.53","0.23","0.27","0.235","0.385","0.642","0.693","0.307","0.693","0.729","0.35250827126101847","0.0182354005027498"
"2329","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.010374153436259","2.016468559340021","0.4402202823497092","0.35212054080623095","0.07567036396099426","0.545","0.28","0.225","0.24","0.42","0.567","0.679","0.321","0.679","0.702","0.3608365301172251","-0.0014107804966894976"
"2328","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0120077432560444","1.9687804200250376","0.47235471384936445","0.3890845582617681","0.10035324383345244","0.595","0.29","0.28","0.26","0.345","0.583","0.688","0.312","0.688","0.738","0.3708507340461589","-0.012652173231109159"
"2332","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.009871449737636","2.0211528899831963","0.4584540388388332","0.3665704851220963","0.09830457304563459","0.545","0.28","0.21","0.255","0.385","0.593","0.663","0.337","0.663","0.709","0.365928979921798","0.006304641398544356"
"2330","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0113321963099837","2.207401545463384","0.4450061202955269","0.35515981094883425","0.0881903723059052","0.55","0.28","0.265","0.255","0.36","0.583","0.675","0.325","0.675","0.713","0.36022637817448727","-0.012079944229819702"
"2335","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.007856141767231","1.8900305915415987","0.4521924476317136","0.3651133582116486","0.1015179274175989","0.505","0.265","0.265","0.285","0.365","0.595","0.663","0.337","0.663","0.711","0.36381533731962284","-0.0010041962246212484"
"2334","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0098915507498605","1.76961890590976","0.477341060376937","0.39593895483671193","0.14753221064981953","0.525","0.27","0.225","0.28","0.405","0.677","0.673","0.327","0.673","0.722","0.35681535758137245","-0.013139934502949856"
"2333","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.011150194842674","1.9136831658938875","0.46055837270441424","0.3746497978891053","0.11202252516892912","0.575","0.295","0.25","0.285","0.385","0.63","0.66","0.34","0.66","0.719","0.3536138831150248","0.007713533025440715"
"2338","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0098577273348193","1.9064718173559423","0.44560387151162595","0.36349226041060895","0.10629721427032596","0.505","0.26","0.235","0.275","0.41","0.624","0.673","0.327","0.673","0.718","0.35106968782888276","-0.01716605808931276"
"2340","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.009311590807909","1.6273555735937844","0.48932919471675285","0.4102077658936895","0.1458093845649651","0.53","0.16","0.21","0.245","0.36","0.657","0.666","0.334","0.666","0.738","0.3620114580885439","-0.010937890128881326"
"2336","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0093429304924888","1.7892292999999653","0.46837582749452444","0.3909262271610065","0.12472518238878531","0.53","0.24","0.265","0.26","0.39","0.639","0.686","0.314","0.686","0.738","0.3578571736528203","-0.005047326419195752"
"2339","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0096025135394404","1.8603086420258828","0.45237952884119226","0.3623160459186407","0.09557081820855341","0.535","0.24","0.23","0.25","0.405","0.626","0.667","0.333","0.667","0.701","0.35903265809680907","-0.0060342436559747475"
"2337","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0103586670502192","1.7500538852537646","0.46488974185450105","0.3833151694599013","0.10440898938913075","0.57","0.28","0.205","0.275","0.46","0.601","0.681","0.319","0.681","0.726","0.3682552898626438","-0.010801350808702741"
"2341","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0107244393755321","2.1011062696616674","0.4489419189630568","0.35443257796733535","0.09014235985592144","0.545","0.25","0.255","0.285","0.38","0.598","0.654","0.346","0.654","0.702","0.3684450599802164","-0.009869765489211505"
"2342","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0089390606799284","2.150111664441605","0.431025237354542","0.3383380199584926","0.08823520055667175","0.56","0.265","0.22","0.275","0.42","0.6","0.649","0.351","0.649","0.687","0.35359563350460077","-0.00583346356551628"
"2343","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.010126495111463","1.6624631133681678","0.5005466625284436","0.42759978345659955","0.18399881588226757","0.52","0.26","0.2","0.255","0.46","0.721","0.672","0.328","0.672","0.755","0.3566282098289713","-0.008484795434251348"
"2344","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.01100635825401","1.648371346603074","0.4851864465238491","0.40360332420340805","0.1359272312080573","0.595","0.29","0.26","0.265","0.425","0.653","0.675","0.325","0.675","0.731","0.36661407916167543","-0.013368154094824499"
"2349","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0102097890942856","1.4637641150291807","0.5099658207169948","0.4359115166548502","0.14317436055992944","0.555","0.255","0.25","0.25","0.41","0.633","0.694","0.306","0.694","0.754","0.3768787855174698","-0.001349232117981703"
"2346","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0083867452943394","2.04350823237871","0.4494647601483259","0.36086397469466824","0.09776056157385626","0.58","0.24","0.245","0.225","0.405","0.605","0.659","0.341","0.659","0.705","0.36119116596963885","-0.010165046173343472"
"2347","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.010925517229936","2.043793578618647","0.4675787984943889","0.38751692889533623","0.14215714824451078","0.545","0.255","0.3","0.3","0.38","0.703","0.651","0.349","0.651","0.73","0.34337099827439727","0.009178641083048049"
"2345","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0093592378198162","1.6862612126457193","0.4852499834767201","0.41087013151369417","0.14412391844506175","0.56","0.32","0.235","0.26","0.35","0.671","0.685","0.315","0.685","0.75","0.35527995160538867","-0.006580566231160162"
"2351","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.007983778582539","1.7758647528670193","0.45140700127499533","0.3708479389656518","0.1059557009186942","0.525","0.225","0.215","0.27","0.39","0.634","0.657","0.343","0.657","0.718","0.35717200366872454","-0.00725772220617611"
"2348","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0100361925914183","2.115356368717018","0.44240751040561865","0.3510578664128951","0.0751975985274103","0.525","0.335","0.25","0.24","0.455","0.539","0.662","0.338","0.662","0.69","0.3691217768040749","-0.006102602395580378"
"2352","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0098581651759522","1.868337135539614","0.47696221709334385","0.39737874428168996","0.13106287975759764","0.525","0.295","0.26","0.28","0.405","0.659","0.688","0.312","0.688","0.738","0.35583876838688244","6.644908894150675E-5"
"2350","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0110872551926213","1.7545569460048207","0.5029291556380424","0.42092682512936197","0.16433804528818968","0.57","0.23","0.23","0.185","0.345","0.676","0.694","0.306","0.694","0.753","0.3785808501307283","-0.01409416410886863"
"2353","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0108606828724085","1.8765581351271514","0.4663296309217366","0.38819533299407627","0.14384222846833347","0.55","0.275","0.23","0.245","0.385","0.675","0.66","0.34","0.66","0.733","0.34909460451780217","-0.019004926248560153"
"2355","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0087976616552912","2.0291359146556944","0.4428393884145627","0.36464620822615706","0.0846421663538972","0.565","0.25","0.27","0.285","0.42","0.591","0.673","0.327","0.673","0.726","0.3509931768150194","-0.0017463791467905436"
"2354","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0121800295589933","1.7229998078308382","0.4756229532174727","0.40405484137555014","0.13225154866540517","0.54","0.32","0.22","0.3","0.395","0.644","0.682","0.318","0.682","0.753","0.353149154135075","0.004002711915284661"
"2358","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.009693766406071","1.9058845886097113","0.4595097545816853","0.3782809216932619","0.10424620696414502","0.56","0.29","0.23","0.25","0.395","0.617","0.68","0.32","0.68","0.715","0.35490546431374936","0.007545509443436617"
"2357","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0103998389128939","1.8041918433697186","0.4691401436793041","0.38833119667730587","0.11251123978399867","0.535","0.28","0.29","0.255","0.395","0.604","0.675","0.325","0.675","0.724","0.3612570414708278","0.010048067101205968"
"2361","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.010843127552076","1.6962556984140464","0.48611516306960834","0.40753749698966907","0.11506348128539087","0.575","0.25","0.255","0.27","0.36","0.606","0.695","0.305","0.695","0.738","0.37781137479518123","-0.001401313147242746"
"2356","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.0091849831775965","1.7650288295093188","0.46253910108143814","0.38227814188042114","0.09941232447712708","0.55","0.31","0.25","0.27","0.42","0.614","0.694","0.306","0.694","0.729","0.3552414199791605","0.007109665050017323"
"2359","0.035","1","0.01","0.25","true","false","false","true","1","false","10","0.005","200","homophilic","10","0.1","log","lognormal","random","homophilic","false","1000","10","false","false","200","1.011307632465339","1.8532544842730698","0.4544340330766343","0.3741053140526983","0.09309984898200406","0.58","0.295","0.27","0.245","0.385","0.599","0.676","0.324","0.676","0.721","0.35888143063766714","-0.004349215559079486"
